"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "h"
521, 4.314560456809703e+00, 9.021339593681974e+00, -3.466284173503752e-01, -6.932568347007504e-01, -4.041681966400433e-06, 1.932981350513173e-06, 0.000000000000000e+00
522, 4.371157666509442e+00, 8.994052515663656e+00, -3.453387681980959e-01, -6.906775363961918e-01, -3.758087099289055e-06, 1.826450446765602e-06, 0.000000000000000e+00
523, 4.427582310389130e+00, 8.966410367852301e+00, -3.443533462565562e-01, -6.887066925131125e-01, -3.411907157495167e-06, 1.684787909036468e-06, 0.000000000000000e+00
524, 4.483832160900437e+00, 8.938414241512580e+00, -3.434655102063566e-01, -6.869310204127131e-01, -3.188300843018491e-06, 1.599367121760572e-06, 0.000000000000000e+00
525, 4.539904997395582e+00, 8.910065241883620e+00, -3.426364678938094e-01, -6.852729357876188e-01, -3.142040633283397e-06, 1.600949666003593e-06, 0.000000000000000e+00
526, 4.595798606214992e+00, 8.881364488135386e+00, -3.419892462658361e-01, -6.839784925316722e-01, -3.273699824593459e-06, 1.694026307684080e-06, 0.000000000000000e+00
527, 4.651510780774697e+00, 8.852313113324492e+00, -3.414162268238273e-01, -6.828324536476545e-01, -3.465751200041299e-06, 1.821103576443703e-06, 0.000000000000000e+00
528, 4.707039321653440e+00, 8.822912264349473e+00, -3.409063101582895e-01, -6.818126203165791e-01, -3.500999386349129e-06, 1.867789374174886e-06, 0.000000000000000e+00
529, 4.762382036679505e+00, 8.793163101905501e+00, -3.403214479616354e-01, -6.806428959232709e-01, -3.412059476471829e-06, 1.847973314098020e-06, 0.000000000000000e+00
530, 4.817536741017267e+00, 8.763066800438573e+00, -3.398141191602954e-01, -6.796282383205907e-01, -3.392975967555806e-06, 1.865304322942050e-06, 0.000000000000000e+00
531, 4.872501257253438e+00, 8.732624548099139e+00, -3.394804426337514e-01, -6.789608852675029e-01, -3.426231909343744e-06, 1.911718429432857e-06, 0.000000000000000e+00
532, 4.927273415483030e+00, 8.701837546695192e+00, -3.390975819239486e-01, -6.781951638478971e-01, -3.641369289932321e-06, 2.061865899238169e-06, 0.000000000000000e+00
533, 4.981851053395022e+00, 8.670707011644835e+00, -3.388018894895984e-01, -6.776037789791968e-01, -3.991804178308072e-06, 2.293535443412104e-06, 0.000000000000000e+00
534, 5.036232016357723e+00, 8.639234171928287e+00, -3.383785987500311e-01, -6.767571975000621e-01, -4.241915081046395e-06, 2.472819710253076e-06, 0.000000000000000e+00
535, 5.090414157503828e+00, 8.607420270039368e+00, -3.380357846650068e-01, -6.760715693300137e-01, -4.531335806199586e-06, 2.679824525424015e-06, 0.000000000000000e+00
536, 5.144395337815180e+00, 8.575266561936454e+00, -3.374546595114751e-01, -6.749093190229501e-01, -4.980572414317877e-06, 2.987899364154817e-06, 0.000000000000000e+00
537, 5.198173426207210e+00, 8.542774316992881e+00, -3.366810938047827e-01, -6.733621876095653e-01, -5.121476388524997e-06, 3.116355586360633e-06, 0.000000000000000e+00
538, 5.251746299613071e+00, 8.509944817946847e+00, -3.355592258019539e-01, -6.711184516039078e-01, -5.007226570625396e-06, 3.090112118958507e-06, 0.000000000000000e+00
539, 5.305111843067455e+00, 8.476779360850760e+00, -3.347391707810639e-01, -6.694783415621278e-01, -5.094836396305539e-06, 3.188554963381672e-06, 0.000000000000000e+00
540, 5.358267949790081e+00, 8.443279255020078e+00, -3.343055842678975e-01, -6.686111685357951e-01, -5.171161620572281e-06, 3.281718955134711e-06, 0.000000000000000e+00
541, 5.411212521268873e+00, 8.409445822981617e+00, -3.333003536485790e-01, -6.666007072971580e-01, -5.291472821683489e-06, 3.404895470091345e-06, 0.000000000000000e+00
542, 5.463943467342806e+00, 8.375280400421342e+00, -3.322097072466542e-01, -6.644194144933083e-01, -5.603946596225504e-06, 3.655954897252557e-06, 0.000000000000000e+00
543, 5.516458706284418e+00, 8.340784336131636e+00, -3.313670295129967e-01, -6.627340590259934e-01, -5.645078468188202e-06, 3.733562817179774e-06, 0.000000000000000e+00
544, 5.568756164881995e+00, 8.305958991958049e+00, -3.303571946253520e-01, -6.607143892507040e-01, -5.633134397844253e-06, 3.776752562344338e-06, 0.000000000000000e+00
545, 5.620833778521420e+00, 8.270805742745541e+00, -3.297101966611167e-01, -6.594203933222335e-01, -5.659814180973074e-06, 3.846405745470432e-06, 0.000000000000000e+00
546, 5.672689491267679e+00, 8.235325976284196e+00, -3.289718088426538e-01, -6.579436176853075e-01, -5.629662261448201e-06, 3.877846006566048e-06, 0.000000000000000e+00
547, 5.724321255946023e+00, 8.199521093254443e+00, -3.283928664024329e-01, -6.567857328048659e-01, -5.543853971224067e-06, 3.870323737985928e-06, 0.000000000000000e+00
548, 5.775727034222791e+00, 8.163392507171759e+00, -3.273916067902847e-01, -6.547832135805693e-01, -5.373352680078371e-06, 3.801730507442530e-06, 0.000000000000000e+00
549, 5.826904796685874e+00, 8.126941644330858e+00, -3.266884752345059e-01, -6.533769504690118e-01, -5.172804439148223e-06, 3.708829264181555e-06, 0.000000000000000e+00
550, 5.877852522924846e+00, 8.090169943749391e+00, -3.262006211974403e-01, -6.524012423948805e-01, -4.936335599062263e-06, 3.586457745225761e-06, 0.000000000000000e+00
551, 5.928568201610707e+00, 8.053078857111135e+00, -3.256627129575664e-01, -6.513254259151329e-01, -4.792214176722046e-06, 3.527963538856323e-06, 0.000000000000000e+00
552, 5.979049830575303e+00, 8.015669848708681e+00, -3.249932574535478e-01, -6.499865149070956e-01, -4.691561042114063e-06, 3.499530018505443e-06, 0.000000000000000e+00
553, 6.029295416890362e+00, 7.977944395385624e+00, -3.243985309127015e-01, -6.487970618254030e-01, -4.513780623117220e-06, 3.411269303850942e-06, 0.000000000000000e+00
554, 6.079302976946169e+00, 7.939903986478266e+00, -3.240446229599471e-01, -6.480892459198943e-01, -4.391960924948673e-06, 3.362768765358256e-06, 0.000000000000000e+00
555, 6.129070536529878e+00, 7.901550123756815e+00, -3.234301310629220e-01, -6.468602621258440e-01, -4.351650149208342e-06, 3.375485859997063e-06, 0.000000000000000e+00
556, 6.178596130903458e+00, 7.862884321366099e+00, -3.229975717328595e-01, -6.459951434657190e-01, -4.260650383065647e-06, 3.347987442776859e-06, 0.000000000000000e+00
557, 6.227877804881238e+00, 7.823908105765791e+00, -3.224618548405072e-01, -6.449237096810144e-01, -4.265855186212426e-06, 3.395646328395862e-06, 0.000000000000000e+00
558, 6.276913612907117e+00, 7.784623015670142e+00, -3.219440787349793e-01, -6.438881574699585e-01, -4.322449281387564e-06, 3.485286401258998e-06, 0.000000000000000e+00
559, 6.325701619131357e+00, 7.745030601987246e+00, -3.212727967449420e-01, -6.425455934898840e-01, -4.282896926963601e-06, 3.498027240655993e-06, 0.000000000000000e+00
560, 6.374239897487009e+00, 7.705132427757800e+00, -3.204686370604400e-01, -6.409372741208800e-01, -4.304968017339705e-06, 3.561379269053953e-06, 0.000000000000000e+00
561, 6.422526531765956e+00, 7.664930068093404e+00, -3.199500265986212e-01, -6.399000531972423e-01, -4.207527745932213e-06, 3.525532306404033e-06, 0.000000000000000e+00
562, 6.470559615694556e+00, 7.624425110114384e+00, -3.198721427303861e-01, -6.397442854607722e-01, -3.944791811333391e-06, 3.347794780340274e-06, 0.000000000000000e+00
563, 6.518337253008900e+00, 7.583619152887122e+00, -3.195049113097745e-01, -6.390098226195491e-01, -3.751031251148087e-06, 3.224118491268187e-06, 0.000000000000000e+00
564, 6.565857557529676e+00, 7.542513807360941e+00, -3.190093056612971e-01, -6.380186113225942e-01, -3.691073428477943e-06, 3.213128008081074e-06, 0.000000000000000e+00
565, 6.613118653236630e+00, 7.501110696304497e+00, -3.186092218744209e-01, -6.372184437488417e-01, -3.578583501549200e-06, 3.154945749290046e-06, 0.000000000000000e+00
566, 6.660118674342628e+00, 7.459411454241721e+00, -3.183998580893905e-01, -6.367997161787811e-01, -3.495431652373324e-06, 3.120888258499537e-06, 0.000000000000000e+00
567, 6.706855765367312e+00, 7.417417727387291e+00, -3.180208574951963e-01, -6.360417149903925e-01, -3.414261914165084e-06, 3.087187892754418e-06, 0.000000000000000e+00
568, 6.753328081210356e+00, 7.375131173581638e+00, -3.175478264150364e-01, -6.350956528300727e-01, -3.333474188598839e-06, 3.052426365851490e-06, 0.000000000000000e+00
569, 6.799533787224304e+00, 7.332553462225498e+00, -3.173239530092593e-01, -6.346479060185186e-01, -3.332842073127645e-06, 3.090570345031755e-06, 0.000000000000000e+00
570, 6.845471059286997e+00, 7.289686274214011e+00, -3.171555805069260e-01, -6.343111610138520e-01, -3.252114916095415e-06, 3.053939182315201e-06, 0.000000000000000e+00
571, 6.891138083873595e+00, 7.246531301870362e+00, -3.167895601396232e-01, -6.335791202792465e-01, -3.197185557613600e-06, 3.040385287729999e-06, 0.000000000000000e+00
572, 6.936533058128159e+00, 7.203090248878963e+00, -3.166593149877833e-01, -6.333186299755665e-01, -3.110693897116426e-06, 2.995579717250384e-06, 0.000000000000000e+00
573, 6.981654189934837e+00, 7.159364830218204e+00, -3.165099127903206e-01, -6.330198255806413e-01, -3.069723497383545e-06, 2.993526440640392e-06, 0.000000000000000e+00
574, 7.026499697988601e+00, 7.115356772092745e+00, -3.161824491414519e-01, -6.323648982829038e-01, -3.090384623457839e-06, 3.051791683666781e-06, 0.000000000000000e+00
575, 7.071067811865585e+00, 7.071067811865365e+00, -3.160270425162242e-01, -6.320540850324483e-01, -2.964681236187364e-06, 2.964681236187483e-06, 0.000000000000000e+00
576, 7.115356772092962e+00, 7.026499697988382e+00, -3.160190430422968e-01, -6.320380860845936e-01, -2.850589765784628e-06, 2.886638307298478e-06, 0.000000000000000e+00
577, 7.159364830218420e+00, 6.981654189934615e+00, -3.160037928811821e-01, -6.320075857623643e-01, -2.836634822713108e-06, 2.908838368875983e-06, 0.000000000000000e+00
578, 7.203090248879177e+00, 6.936533058127937e+00, -3.159974816753064e-01, -6.319949633506129e-01, -2.808090228377567e-06, 2.915999559505828e-06, 0.000000000000000e+00
579, 7.246531301870575e+00, 6.891138083873372e+00, -3.158608980588309e-01, -6.317217961176619e-01, -2.801953977012693e-06, 2.946457748153291e-06, 0.000000000000000e+00
580, 7.289686274214223e+00, 6.845471059286772e+00, -3.154794674831412e-01, -6.309589349662823e-01, -2.867570568270441e-06, 3.053652499706949e-06, 0.000000000000000e+00
581, 7.332553462225707e+00, 6.799533787224076e+00, -3.152991503013341e-01, -6.305983006026682e-01, -2.809598074874005e-06, 3.029844212273608e-06, 0.000000000000000e+00
582, 7.375131173581845e+00, 6.753328081210128e+00, -3.153727582866773e-01, -6.307455165733545e-01, -2.711853950368919e-06, 2.961544051623084e-06, 0.000000000000000e+00
583, 7.417417727387498e+00, 6.706855765367083e+00, -3.154800537806949e-01, -6.309601075613898e-01, -2.725418699184716e-06, 3.014164860719903e-06, 0.000000000000000e+00
584, 7.459411454241928e+00, 6.660118674342398e+00, -3.154379904560632e-01, -6.308759809121264e-01, -2.808967545775759e-06, 3.146076775820024e-06, 0.000000000000000e+00
585, 7.501110696304700e+00, 6.613118653236398e+00, -3.154388545430783e-01, -6.308777090861566e-01, -2.800680079918437e-06, 3.176747977162390e-06, 0.000000000000000e+00
586, 7.542513807361143e+00, 6.565857557529443e+00, -3.154167275028095e-01, -6.308334550056190e-01, -2.853878942010141e-06, 3.278386887934293e-06, 0.000000000000000e+00
587, 7.583619152887323e+00, 6.518337253008665e+00, -3.151860567158175e-01, -6.303721134316349e-01, -2.946960994000365e-06, 3.428578327486397e-06, 0.000000000000000e+00
588, 7.624425110114583e+00, 6.470559615694320e+00, -3.149546485567049e-01, -6.299092971134098e-01, -2.957561571454317e-06, 3.484970087503971e-06, 0.000000000000000e+00
589, 7.664930068093603e+00, 6.422526531765720e+00, -3.149779124259386e-01, -6.299558248518772e-01, -2.905956556038437e-06, 3.468098367953134e-06, 0.000000000000000e+00
590, 7.705132427757996e+00, 6.374239897486772e+00, -3.149223403602088e-01, -6.298446807204177e-01, -2.750796446624682e-06, 3.325141702214058e-06, 0.000000000000000e+00
591, 7.745030601987441e+00, 6.325701619131118e+00, -3.148189966397704e-01, -6.296379932795408e-01, -2.707735572624238e-06, 3.315283605638183e-06, 0.000000000000000e+00
592, 7.784623015670337e+00, 6.276913612906878e+00, -3.146045914713087e-01, -6.292091829426174e-01, -2.739149350192313e-06, 3.397090734373014e-06, 0.000000000000000e+00
593, 7.823908105765983e+00, 6.227877804880997e+00, -3.146742786529872e-01, -6.293485573059745e-01, -2.736833843908949e-06, 3.438207551007525e-06, 0.000000000000000e+00
594, 7.862884321366290e+00, 6.178596130903214e+00, -3.149585343030121e-01, -6.299170686060243e-01, -2.710662679573965e-06, 3.449590591806264e-06, 0.000000000000000e+00
595, 7.901550123757005e+00, 6.129070536529635e+00, -3.150382227551805e-01, -6.300764455103610e-01, -2.723755299946092e-06, 3.511444173974090e-06, 0.000000000000000e+00
596, 7.939903986478454e+00, 6.079302976945923e+00, -3.145950623711287e-01, -6.291901247422574e-01, -2.701632628402714e-06, 3.528480774457369e-06, 0.000000000000000e+00
597, 7.977944395385810e+00, 6.029295416890115e+00, -3.142365987058730e-01, -6.284731974117460e-01, -2.746024894786700e-06, 3.633531350542656e-06, 0.000000000000000e+00
598, 8.015669848708866e+00, 5.979049830575055e+00, -3.140851142936359e-01, -6.281702285872719e-01, -2.924429900990397e-06, 3.920566853642785e-06, 0.000000000000000e+00
599, 8.053078857111318e+00, 5.928568201610458e+00, -3.138746601912399e-01, -6.277493203824798e-01, -3.063261126632220e-06, 4.160985009161476e-06, 0.000000000000000e+00
600, 8.090169943749574e+00, 5.877852522924596e+00, -3.138277687653501e-01, -6.276555375307001e-01, -3.064337850747583e-06, 4.217699215984573e-06, 0.000000000000000e+00
601, 8.126941644331037e+00, 5.826904796685623e+00, -3.140234108548258e-01, -6.280468217096516e-01, -3.057696552072619e-06, 4.264652042865382e-06, 0.000000000000000e+00
602, 8.163392507171936e+00, 5.775727034222538e+00, -3.139051046389519e-01, -6.278102092779038e-01, -3.075730643553489e-06, 4.347226996859392e-06, 0.000000000000000e+00
603, 8.199521093254621e+00, 5.724321255945770e+00, -3.138827534765262e-01, -6.277655069530523e-01, -3.039853708791052e-06, 4.354288218843828e-06, 0.000000000000000e+00
604, 8.235325976284370e+00, 5.672689491267425e+00, -3.142576781534783e-01, -6.285153563069567e-01, -2.936369444569163e-06, 4.262873827318367e-06, 0.000000000000000e+00
605, 8.270805742745713e+00, 5.620833778521165e+00, -3.140890029424565e-01, -6.281780058849129e-01, -2.836470804386971e-06, 4.173740043283385e-06, 0.000000000000000e+00
606, 8.305958991958223e+00, 5.568756164881739e+00, -3.138252464893411e-01, -6.276504929786823e-01, -2.770890183213476e-06, 4.132861908756085e-06, 0.000000000000000e+00
607, 8.340784336131806e+00, 5.516458706284160e+00, -3.138462799359192e-01, -6.276925598718384e-01, -2.755114107067867e-06, 4.165681973166959e-06, 0.000000000000000e+00
608, 8.375280400421511e+00, 5.463943467342547e+00, -3.140157784696968e-01, -6.280315569393936e-01, -2.729755307028019e-06, 4.184242801475657e-06, 0.000000000000000e+00
609, 8.409445822981784e+00, 5.411212521268613e+00, -3.140951268059998e-01, -6.281902536119996e-01, -2.754522905121948e-06, 4.280743187915964e-06, 0.000000000000000e+00
610, 8.443279255020244e+00, 5.358267949789820e+00, -3.137638532325111e-01, -6.275277064650222e-01, -2.922544539720299e-06, 4.605193304127343e-06, 0.000000000000000e+00
611, 8.476779360850925e+00, 5.305111843067193e+00, -3.134376895765811e-01, -6.268753791531622e-01, -3.009294240939653e-06, 4.808404434613598e-06, 0.000000000000000e+00
612, 8.509944817947011e+00, 5.251746299612808e+00, -3.132781122680804e-01, -6.265562245361608e-01, -2.924857482807290e-06, 4.739447482618048e-06, 0.000000000000000e+00
613, 8.542774316993043e+00, 5.198173426206946e+00, -3.131927624704740e-01, -6.263855249409479e-01, -2.907179203915747e-06, 4.777712054180362e-06, 0.000000000000000e+00
614, 8.575266561936614e+00, 5.144395337814914e+00, -3.132237438360833e-01, -6.264474876721666e-01, -2.918103570669701e-06, 4.864228802535796e-06, 0.000000000000000e+00
615, 8.607420270039526e+00, 5.090414157503562e+00, -3.129187596023282e-01, -6.258375192046564e-01, -2.901509021726873e-06, 4.906183818167531e-06, 0.000000000000000e+00
616, 8.639234171928441e+00, 5.036232016357456e+00, -3.126643655444289e-01, -6.253287310888579e-01, -2.858306535927644e-06, 4.903185440787933e-06, 0.000000000000000e+00
617, 8.670707011644989e+00, 4.981851053394755e+00, -3.124965923146465e-01, -6.249931846292931e-01, -2.915154756272309e-06, 5.073707044696883e-06, 0.000000000000000e+00
618, 8.701837546695344e+00, 4.927273415482762e+00, -3.120899476253044e-01, -6.241798952506088e-01, -2.983604040280117e-06, 5.269209859676148e-06, 0.000000000000000e+00
619, 8.732624548099288e+00, 4.872501257253168e+00, -3.117213426447308e-01, -6.234426852894616e-01, -2.954929573464429e-06, 5.295902282780965e-06, 0.000000000000000e+00
620, 8.763066800438722e+00, 4.817536741016997e+00, -3.117703719557986e-01, -6.235407439115972e-01, -2.958205827208246e-06, 5.380956423759443e-06, 0.000000000000000e+00
621, 8.793163101905648e+00, 4.762382036679234e+00, -3.117274117840391e-01, -6.234548235680781e-01, -3.015327649630262e-06, 5.567438232522076e-06, 0.000000000000000e+00
622, 8.822912264349617e+00, 4.707039321653167e+00, -3.112576186137198e-01, -6.225152372274395e-01, -3.084332742962270e-06, 5.781298035908526e-06, 0.000000000000000e+00
623, 8.852313113324636e+00, 4.651510780774425e+00, -3.108781331187342e-01, -6.217562662374685e-01, -3.039110768916445e-06, 5.783746696604517e-06, 0.000000000000000e+00
624, 8.881364488135528e+00, 4.595798606214718e+00, -3.108019440046311e-01, -6.216038880092623e-01, -2.976156173539627e-06, 5.751411237880939e-06, 0.000000000000000e+00
625, 8.910065241883760e+00, 4.539904997395307e+00, -3.105840329500462e-01, -6.211680659000923e-01, -2.963677756180632e-06, 5.816545099212093e-06, 0.000000000000000e+00
626, 8.938414241512719e+00, 4.483832160900160e+00, -3.099231272667468e-01, -6.198462545334936e-01, -3.052376289151606e-06, 6.084840536924278e-06, 0.000000000000000e+00
627, 8.966410367852440e+00, 4.427582310388852e+00, -3.092922978737915e-01, -6.185845957475830e-01, -3.179256673980979e-06, 6.438394140467886e-06, 0.000000000000000e+00
628, 8.994052515663791e+00, 4.371157666509165e+00, -3.089860131665465e-01, -6.179720263330930e-01, -3.102174812270509e-06, 6.383005442265898e-06, 0.000000000000000e+00
629, 9.021339593682107e+00, 4.314560456809425e+00, -3.089400913195515e-01, -6.178801826391029e-01, -2.947701831825399e-06, 6.163366932046455e-06, 0.000000000000000e+00
630, 9.048270524660273e+00, 4.257792915650560e+00, -3.086364180128440e-01, -6.172728360256879e-01, -2.929920950347115e-06, 6.226398958288018e-06, 0.000000000000000e+00
631, 9.074844245411246e+00, 4.200857284117895e+00, -3.080814454936264e-01, -6.161628909872529e-01, -2.981778253912915e-06, 6.441345515572465e-06, 0.000000000000000e+00
632, 9.101059706850034e+00, 4.143755809932673e+00, -3.075166339481916e-01, -6.150332678963831e-01, -2.903964089803931e-06, 6.378066609162354e-06, 0.000000000000000e+00
633, 9.126915874035104e+00, 4.086490747363322e+00, -3.069790383297412e-01, -6.139580766594824e-01, -2.775531540571772e-06, 6.198972282727492e-06, 0.000000000000000e+00
634, 9.152411726209252e+00, 4.029064357136456e+00, -3.070259270915647e-01, -6.140518541831294e-01, -2.663279347970072e-06, 6.049898183273807e-06, 0.000000000000000e+00
635, 9.177546256839886e+00, 3.971478906347635e+00, -3.073184083797079e-01, -6.146368167594157e-01, -2.485311235360063e-06, 5.743215402379833e-06, 0.000000000000000e+00
636, 9.202318473658776e+00, 3.913736668371852e+00, -3.068053863085755e-01, -6.136107726171509e-01, -2.365861747421274e-06, 5.562820166302250e-06, 0.000000000000000e+00
637, 9.226727398701222e+00, 3.855839922773793e+00, -3.061048575185049e-01, -6.122097150370098e-01, -2.384186511296537e-06, 5.705174345404142e-06, 0.000000000000000e+00
638, 9.250772068344652e+00, 3.797790955217837e+00, -3.054041033896885e-01, -6.108082067793771e-01, -2.475155980002752e-06, 6.029058490738406e-06, 0.000000000000000e+00
639, 9.274451533346683e+00, 3.739592057377830e+00, -3.049581593872818e-01, -6.099163187745635e-01, -2.542383696794614e-06, 6.305290527231471e-06, 0.000000000000000e+00
640, 9.297764858882584e+00, 3.681245526846604e+00, -3.043596047443425e-01, -6.087192094886851e-01, -2.623224208876660e-06, 6.625508048400934e-06, 0.000000000000000e+00
641, 9.320711124582179e+00, 3.622753667045280e+00, -3.036333897174474e-01, -6.072667794348947e-01, -2.638175573153903e-06, 6.787564011591377e-06, 0.000000000000000e+00
642, 9.343289424566187e+00, 3.564118787132329e+00, -3.029910225598988e-01, -6.059820451197976e-01, -2.507307903027727e-06, 6.572873917409418e-06, 0.000000000000000e+00
643, 9.365498867481991e+00, 3.505343201912412e+00, -3.025874963007605e-01, -6.051749926015210e-01, -2.375754781606469e-06, 6.347489371200290e-06, 0.000000000000000e+00
644, 9.387338576538806e+00, 3.446429231744991e+00, -3.022617623481608e-01, -6.045235246963216e-01, -2.312967575693027e-06, 6.300030637389686e-06, 0.000000000000000e+00
645, 9.408807689542320e+00, 3.387379202452733e+00, -3.016305618988703e-01, -6.032611237977407e-01, -2.345237833364042e-06, 6.514148680012647e-06, 0.000000000000000e+00
646, 9.429905358928709e+00, 3.328195445229685e+00, -3.006562078199274e-01, -6.013124156398548e-01, -2.418010128954889e-06, 6.851041967999753e-06, 0.000000000000000e+00
647, 9.450630751798112e+00, 3.268880296549242e+00, -2.997750801472135e-01, -5.995501602944270e-01, -2.398023924839263e-06, 6.932905640980389e-06, 0.000000000000000e+00
648, 9.470983049947504e+00, 3.209436098071912e+00, -2.992910343566257e-01, -5.985820687132514e-01, -2.302011312763597e-06, 6.793190285691999e-06, 0.000000000000000e+00
649, 9.490961449903008e+00, 3.149865196552864e+00, -2.987338227969768e-01, -5.974676455939536e-01, -2.223983053432637e-06, 6.701155798179753e-06, 0.000000000000000e+00
650, 9.510565162951595e+00, 3.090169943749290e+00, -2.982157855495419e-01, -5.964315710990837e-01, -2.173190100760536e-06, 6.688391396263600e-06, 0.000000000000000e+00
651, 9.529793415172247e+00, 3.030352696327554e+00, -2.975323733529278e-01, -5.950647467058555e-01, -2.105102582574152e-06, 6.620085099001840e-06, 0.000000000000000e+00
652, 9.548645447466487e+00, 2.970415815770163e+00, -2.965728723633650e-01, -5.931457447267300e-01, -2.084537683478327e-06, 6.700917479547290e-06, 0.000000000000000e+00
653, 9.567120515588362e+00, 2.910361668282531e+00, -2.957876495936032e-01, -5.915752991872063e-01, -2.078987577197978e-06, 6.834176287512474e-06, 0.000000000000000e+00
654, 9.585217890173816e+00, 2.850192624699573e+00, -2.951931923548844e-01, -5.903863847097689e-01, -2.047382839016667e-06, 6.885362921268312e-06, 0.000000000000000e+00
655, 9.602936856769485e+00, 2.789911060392103e+00, -2.947351654416064e-01, -5.894703308832129e-01, -2.026641776179016e-06, 6.975746748429515e-06, 0.000000000000000e+00
656, 9.620276715860912e+00, 2.729519355173062e+00, -2.939299492912181e-01, -5.878598985824363e-01, -1.984899439464617e-06, 6.995840430520064e-06, 0.000000000000000e+00
657, 9.637236782900150e+00, 2.669019893203565e+00, -2.931690393242832e-01, -5.863380786485664e-01, -1.869230912730565e-06, 6.749376785753574e-06, 0.000000000000000e+00
658, 9.653816388332791e+00, 2.608415062898778e+00, -2.924429938454451e-01, -5.848859876908903e-01, -1.781574690351538e-06, 6.593657270035787e-06, 0.000000000000000e+00
659, 9.670014877624402e+00, 2.547707256833629e+00, -2.918077697709042e-01, -5.836155395418084e-01, -1.716196475206957e-06, 6.513953046867232e-06, 0.000000000000000e+00
660, 9.685831611286360e+00, 2.486898871648354e+00, -2.910126871822012e-01, -5.820253743644024e-01, -1.640995900437621e-06, 6.391257058199436e-06, 0.000000000000000e+00
661, 9.701265964901108e+00, 2.425992307953880e+00, -2.905258195466141e-01, -5.810516390932281e-01, -1.583085259777272e-06, 6.330577017850073e-06, 0.000000000000000e+00
662, 9.716317329146786e+00, 2.364989970237052e+00, -2.900010658732524e-01, -5.800021317465047e-01, -1.538177038970952e-06, 6.319441691988073e-06, 0.000000000000000e+00
663, 9.730985109821312e+00, 2.303894266765710e+00, -2.894501536473604e-01, -5.789003072947208e-01, -1.476552117187578e-06, 6.236530414391812e-06, 0.000000000000000e+00
664, 9.745268727865817e+00, 2.242707609493615e+00, -2.886513993178068e-01, -5.773027986356136e-01, -1.382711119600122e-06, 6.008313957857017e-06, 0.000000000000000e+00
665, 9.759167619387517e+00, 2.181432413965228e+00, -2.878905342551262e-01, -5.757810685102523e-01, -1.338015180206224e-06, 5.985935817824030e-06, 0.000000000000000e+00
666, 9.772681235681977e+00, 2.120071099220348e+00, -2.873354806314509e-01, -5.746709612629018e-01, -1.267098720069196e-06, 5.840819154570502e-06, 0.000000000000000e+00
667, 9.785809043254762e+00, 2.058626087698614e+00, -2.866404006398499e-01, -5.732808012796997e-01, -1.185402942815038e-06, 5.634887708367932e-06, 0.000000000000000e+00
668, 9.798550523842509e+00, 1.997099805143870e+00, -2.859062773130089e-01, -5.718125546260179e-01, -1.094093857957412e-06, 5.368051169705598e-06, 0.000000000000000e+00
669, 9.810905174433382e+00, 1.935494680508402e+00, -2.848900806417229e-01, -5.697801612834458e-01, -1.069798711263434e-06, 5.422744798853962e-06, 0.000000000000000e+00
670, 9.822872507286926e+00, 1.873813145857045e+00, -2.840167563236321e-01, -5.680335126472642e-01, -1.058990111663433e-06, 5.551420575924448e-06, 0.000000000000000e+00
671, 9.834452049953335e+00, 1.812057636271172e+00, -2.832780179093196e-01, -5.665560358186391e-01, -9.813723866718346e-07, 5.326132837436914e-06, 0.000000000000000e+00
672, 9.845643345292089e+00, 1.750230589752558e+00, -2.827080883190909e-01, -5.654161766381818e-01, -9.094671899656452e-07, 5.116062785711209e-06, 0.000000000000000e+00
673, 9.856445951490015e+00, 1.688334447127135e+00, -2.822681183538324e-01, -5.645362367076648e-01, -8.363843394041968e-07, 4.882786731051966e-06, 0.000000000000000e+00
674, 9.866859442078715e+00, 1.626371651948632e+00, -2.816888728485916e-01, -5.633777456971832e-01, -7.629492507399261e-07, 4.628654840036576e-06, 0.000000000000000e+00
675, 9.876883405951411e+00, 1.564344650402103e+00, -2.811100645403712e-01, -5.622201290807424e-01, -7.023901929344067e-07, 4.434717144533170e-06, 0.000000000000000e+00
676, 9.886517447379171e+00, 1.502255891207365e+00, -2.804155140772353e-01, -5.608310281544706e-01, -6.563507758585651e-07, 4.319519354263574e-06, 0.000000000000000e+00
677, 9.895761186026540e+00, 1.440107825522315e+00, -2.797482880722053e-01, -5.594965761444105e-01, -6.155767288234956e-07, 4.229961251619072e-06, 0.000000000000000e+00
678, 9.904614256966541e+00, 1.377902906846173e+00, -2.793218226758211e-01, -5.586436453516422e-01, -5.464937731239382e-07, 3.928295665632256e-06, 0.000000000000000e+00
679, 9.913076310695093e+00, 1.315643590922617e+00, -2.790506088285809e-01, -5.581012176571618e-01, -4.687701494134805e-07, 3.532076844651924e-06, 0.000000000000000e+00
680, 9.921147013144804e+00, 1.253332335642834e+00, -2.785349148625505e-01, -5.570698297251010e-01, -4.089786480805379e-07, 3.237399353271905e-06, 0.000000000000000e+00
681, 9.928826045698161e+00, 1.190971600948488e+00, -2.780955387159650e-01, -5.561910774319300e-01, -3.629568976162368e-07, 3.025878950973338e-06, 0.000000000000000e+00
